sentiment,review_body,product_category
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
-1,I was excited to receive this coat for my annual travel to switzerland but hesitated to order it online without seeing it first due to the price. it arrived last night with the buttons falling off and a large hole in the front pocket. the lining inside is has a very cheap plasticky feel and i can also see small rips possibly forming in the lining. in addition  the collar on the coat is extremely bulky and the shoulders are padded underneath the fur which makes ones shoulders appear like a lineba,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,"I totally agree with the last reviewer. i'm 5'2"" 115 pounds with somewhat wide shoulders. the x-small fit my torso but was so tight in my shoulders i couldn't move my arms. the small was better but was too big in the torso. the material itself was really nice. too bad the fit was so awkward and unflattering.",Outerwear
-1,I ordered this coat because  like others  i was taken by its feminine beauty! unfortunately  the coat showed up with the top button broken off (and missing) and another button hole torn open. i returned that coat right away  thinking that it'd been damaged somehow in shipping. however  i began to question the quality of the coat when the second coat showed up with a broken and missing top button! when i tried on the coat  i found the missing button stuffed into the pocket. not the quality i expe,Outerwear
-1,I loved how this looked on the model  however  once i tried on in store  i was greatly disappointed. i usually wear a meduim and the small and extra-small were huge on me. there was so much extra material that i was swimming in this. i had such high hopes for this. there were no petite sizes to try on in the store but i am not sure it would have helped.,Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,"I'm all over this trend  but this vest is quite thick/poufy  and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me  a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,Outerwear
0,It is a beautiful coat  runs small. arms feel tight  i am typically xs  i can't even button it up. bottom is skirted  and falls beautifully. it is light weight coat  not really fit for cold weather.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
1,I thought this coat was absolutely unique when i first laid my eyes on it  i saw it on a co-worker on thanksgiving 2015  her coat was in navy blue pattern  mine was grey  but looked very good on and let me say the way she wore the coat  it looked oversize on her. my co worker is a very skinny size xs-s woman with very slim slender curve-less figure unlike mine. we are about the same height but i'm a bit taller with curves (6ft  160lb). i normally wear size l 10. i like my outfits lose  but after,Outerwear
1,"I got this coat to throw over slacks at work with the ac  and it's perfect. the picture online is less flattering than in person. found that the medium was too large in shoulders and arm length  small was right for 140lb  5'8""  typical size 6.",Outerwear
1,I was lucky enough to see this in store when it went on sale and although i rarely wear leather/vegan jackets i tried it on. i am torn on sizing i'm normally a m or 8/10 in retailer but the m fit slightly tight in the waist and the l was slightly loose. i ended up with the l in the moss color  since i can layer and don't really want the jacket too cropped. i also saw the brown and tried that on but for me the moss color was much richer.,Outerwear
1,I purchased this jacket in my usual size s  but wish i would've chosen the m. the small works  but the sweater sleeves are tighter than i would've liked  making it hard to layer other clothes underneath. the sleeves are also just a little too short.,Outerwear
1,It was love at first sight for me! i am petite 5'2 about 115 lbs and the small worked well for me. i usually order xs in most items in retailer  but because they only had a small left in the store  i thought it would work as i do like my coats a little bigger. when i tried it on  it was the perfect size! like the other reviewer said  i could see why it may not work for those with a fuller chest area. i am on the smaller side in that area and the fact that i went up to a small instead of xs may hav,Outerwear
1,I really love this sweater. i normally wear an 8 and bought a 12. even it is a little snug. but it really is very cute! can't wait to wear it with black leggings and boots.,Outerwear
1,Love this jacket! really wish it came in real leather as well but can't beat this price point. great cut  fit. and love that the zipper is black. looks like it is worn in leather  most peoppe can't tell that it's vegan!,Outerwear
1,I picked this up during the bf promo and very happy to find my size 10. i was watching this coat  i call this really a topper  because it is not heavy and finishes an outfit  i went up to a size 10 because it runs slim as noted in the description and the reviews. i find this piece to be a reminder of the old retailer pieces i have collected over the years ( since 2001!) my chest is a 34dd and even then the 10 is snug. i can't wait to wear this bold statement piece  i purchased the bailly 44 navy p,Outerwear
1,This coat is gorgeous. the minute i saw it online i ordered as fast as i can type!  when it arrived it exceeded my expectations in every way.  the lace detail is exquisite and the fit is so flattering.  i have the beatrice coat of last year and i so love it and this is equally beautiful.  a must for retailer shoppers.   i ordered my usual size and it fits to perfection.,Outerwear
-1,"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",Pants
-1,"Like previous reviewers have said  these run a bit small and i'm surprised no one's mentioned that these are very high rise. for reference  i'm 5'7""  130 lbs  34-27-37  and am an retailer size 4 in tops and pants. i really wanted to love these pants  but even after ordering a size up and trying on a 6  i was still not in love. and the other reviewers are right ? the back zipper is kinda hard to zip up. the top of these pants are exactly the same as the essential flares  so if you're thinking of ge",Pants
-1,I love these pants. bought them in both black and burgundy. but the burgundy pair split in the butt before i even made it to work in the morning. they weren't even tight. so disappointing. i will be returning them.,Pants
-1,"I am 5'6""  130 lbs with an athletic body type and i ordered a size small. these were really baggy in the thigh/quadricep area and made my thighs look bulky. the fabric quality is very nice and i like the idea of them for curvier body types. my son commented that they looked like pajama pants and i agreed.",Pants
-1,My husband never has anything negative to say about my clothes until i wore these pants! they are not flattering and kept stretching out until i could pull them off without unzipping them! baggy in the behind and sloppy looking. they are going back asap!,Pants
-1,"These are very flattering thick leggings that would keep you warm in the fall and winter  but when i pulled them up i got a big hole in the seam at the waistband at my first trip to the bathroom! obviously you might expect a rip if they were too tight  but these fit perfectly (even on the looser side) and ripped effortlessly. pretty embarrassing given the price! bringing these back!     for reference ( if you decide to try your luck)  i am 5'7""  128# and my normal size s was perfect.",Pants
-1,Let me start off by saying that i really  really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately  it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop,Pants
-1,"I have loved the pilcrow hyphen chinos  and have purchased many pairs. however  the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved  although they have the exact same name. they are now ""boy cut""  and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",Pants
-1,"I ordered these because of the side zipper  but they zip in front  even though the order listing and bag label called them ""wine  side zip pants."" they were also at least two sizes larger than marked and very flimsy material. what bothers me is that i was charged $5.95 to send them back  even though the product description (and the name before someone changed it on the website) were wrong.",Pants
0,I really wanted this jumpsuit to be my holiday staple! i ordered this jumpsuit in a sz 4 (my typical size) - the jumpsuit doesn't have a waist  i suppose the ribbon created the illusion of a waist. most jumpsuits are super slimming because of having a waistband and this does not besides the bow. also what i found strange is the back zipper goes all the way down passed your bottom - it's the longest zipper i've ever seen. it's very body hugging so it shows your curves if you have any. i will sadl,Pants
0,I sized up based on other reviews which was good advice. i am typically a size 6 but sized up to a 10. the pants are very unique and i think on the right body type would look amazing. it seems like someone with curves and a small waist might fit these splendidly...but that's not me. i had some extra material puffing about in the zipper region. i also expected the material to be thicker but found it to be more silky.,Pants
0,Not that i don't recommend  only don't recommend if you have muscular thighs. so i tried on the small in plaid pattern (or checkered?) and not flattering on me at all. snug on the though and loose by the knee and below. also that pattern made my legs look weird  no kidding  kind of crooked... they are super comfortable and the small fit  so perhaps they run small?    i would get petite if you are usually a petite  the regular size bunched on the bottom  too long.    i am usually a 0p or 00p  or,Pants
0,Like the color and romper style. this runs extremely large. i am normally a petite small and it was too large. with the wide- leg style and overall length you may need to alter this piece.,Pants
0,The embroidery on the side is cute  and they're nice and airy for hot days. however  the stitching on the legs unraveled after only two washes. also  they're extremely long; i'm 5'7 and had to take them up around 3 inches.,Pants
0,"I'm 5'4""  usually a small in retailer sizes  6-8 pants  i purchased the 8 petite",Pants
0,Great color and quality but very boxy. even with the drawstring there is no shape going on here.,Pants
0,"I wrote item ran large  but that was true only in length. it would be long for someone 5'10"" . however the bigger issue is getting it on. the style and quality are quite nice  but it does have some issues.",Pants
0,I wanted to love these great spring/summer pants  but sadly  they are just too unflattering for ladies with hips. if you have a ruler build  these pants will be fantastic  but these pants are not forgiving in the hip and thigh area for those of you blessed with a curvier build. i was really hoping for pants that had this clean  vintage inspired  audrey hepburn look re-imagined for the every-girl  because nothing is more flattering to an hourglass body than clean  non-bulky lines (something like,Pants
1,"I love these pants! the pattern is polished and the flowy style is perfect for warm weather. i ordered a small and was worried they would be too short (i'm 5'10"")  but they are just right when i wear them just slightly lower than my true waist. my new favorite summer pants.",Pants
1,"My only wish is that the front waistband were more high-waisted  but other than that  the pants are darling--flattering  vintage yet on-trend and made with high quality fabric and tailoring. i am 5'2"" 125 pounds and i bought a size 4. they are a perfect fit.",Pants
1,"I saw a photographer wearing this at a wedding i went to in october. i absolutely fell in love. it is beautiful. i can't wait to wear it for the holidays! i got the small petite and i am 5'2""  125 lbs. fit great. enjoy!",Pants
1,I love these pants. the material is so nice and well made. i love the glittery threads within the pattern. the waistband is elastic which is good for me as my waistline fluctuates. these pants can be dressed up or down. the length was perfect and hit at my ankle (i'm 5'3). the only flaw is that i wish the pant leg was slimmer around the ankle. it would be a more flattering look. .     one thing to note: if you have a big butt or do not like to emphasize that part of you  these are not the pants,Pants
1,Today i happened to walk into my favorite store with an already reduced 30percent off sale sign. i tried on this pants and let me tell you-wow!! they are super comfy and made my behind look great!! i will definitely start wearing these asap!!,Pants
1,I adore these pants! comfortable as jammies and i wear with both sandals and booties. every time i wear them i am complimented on them!,Pants
1,This jumpsuit is great! i finally found a jumpsuit that works with my longer torso. the fabric is so comfortable and moves with you. i'm planning to pair a thick belt with the jumpsuit over the portion with the tie  just for some added detail while wearing the piece. it's quite easy to get in and out of.,Pants
1,"This is my first romper and i am in love.  so comfortable and easily dressed up or down.  i am usually an xs  small  or petite small in retailer brands.  the xs worked best for me.  the petite small was too big.  i am 5'2"" and the length of the xs is perfect ankle length.  i was nervous to put it in the washer on delicate cycle but it came out perfectly.",Pants
1,I tried on this jumpsuit on a whim and bought it immediately. finding a jumpsuit for my body type is hard (small chest  rounder in the middle and hips like whoa) but i have to say this one is ridiculously flattering. love the quality and feel of the fabric. i've worn it both braless and with a bandeau and have not needed to wear a shirt underneath  but then again it isn't a piece i plan to wear to work. i'm usually a sz 8/10 and got the medium regular which is perfect. i'm 5'5 and the bottom hit,Pants
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,Beware. white is not white. white is more cream  off-white  light beige. i was really looking forward to these shorts but was immediately disappointed when i saw the color. they are cute  but not white. i bought them to wear with the nautical look tops for this summer  but unfortunately  creamy colored shorts don't do much for navy/white tops.also  the button is very difficult to open/close.otherwise they are ok.,Shorts
0,"I adore eva franco but these are just not thoughtfully designed regarding fit. i wear a size 12 and took the risk of ordering the 12 as a popback  but they do fit 1-2 sizes small. i could get them zipped but it's not a good look. i feel like the waist would fit if the rise weren't so short. for reference  i have a 33"" waist and 42"" hips.",Shorts
0,I can't believe how small these are. i almost wondered if the size was marked incorrectly. these are so pretty and such a shame because i love them. the rise in the crotch is also very short. very full in the legs and one is longer than the other:( the stripes don't line up in places which is also disappointing for this price!,Shorts
0,These looked so cute and colorful! very sad to receive them yesterday and having to return them today. cute overall  but run large. depending on cut/style  i range from 2-4 in bottoms. i ordered a 2 in these  and they were just way too big. i would exchange for a zero  but i bought them for a trip this weekend. oh well.... consequence of online shopping!,Shorts
0,"I was really excited about this romper and when it arrived it looks just like the picture. the torso was abnormally long and i get this is supposed to be a relaxed fit but it sagged way too much for my liking. i'm 5'9""  32c and i wear 28 size pants  usually i struggle with too short of a torso in romper/jumpsuits but not this one. i ordered a medium and felt like it was way too big. i probably could have gone down a size but i wasn't loving it enough to try. the fabric is nice but the tiny clasp",Shorts
0,I love the look and feel of these shorts - typically my issue with any sort of cotton or linen shorts these days is that they're practically made of nothing  but these are comfortable and made of decent fabric. however  they run very large. being 100 lbs and about 5'  i typically buy size 0 or xs  but these looked a bit ridiculous on me  with how big they are. i tried shrinking them in the wash  since they're 100% cotton  and that helped some  along with getting rid of the creases from shipping,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,Fabulous fabric  adorable details. fitting is very  very odd. it's non-adjustable in any way. the fabric has no stretch at all around the middle and the underwire of the bra is very stiff which i found painful. the straps were kind of loose  but there is no way to tighten them because of the frills. when i bent over  the shorts exposed the bottom of my butt. i'd get a larger size  but then i can't adjust the straps and they would definitely be too long and leave my breasts very exposed. overall ,Shorts
0,I'm pretty disappointed in these. just bought the yellow pair and wore today for the first time. super cute and very comfortable. i was in love with them. they got two small stains on them from the day's activities ( and not even crazy  untreatable stains). unfortunately  the stains did not budge yet the color of the shorts washed out. they are completely ruined after one washing (on cold). i'm hoping this was a fluke and plan to order a second pair before they sell out. these will be going back,Shorts
1,I really like these shorts. i'm quite petite and have a hard time finding shorts to fit other than high end denim brands. these are great b/c of the sizing  i wear a 24 in most denim and the 24 in these fit perfectly. also love the length  not too short or long! going to order a second color  i have the plum and love it.,Shorts
1,These shorts are comfortable but so stylish. even though  i love many of retailer shorts  these are one of my favorites.,Shorts
1,This romper was cute and short but not too short. the fabric is soft and elegant.,Shorts
1,I can't say enough good things about this romper. i am curvey on the bottom and have never been able to get on board with the romper trend because all the ones i had tried were too short or were clearly made for models and teenagers. this romper is a great length and style for all ages and body types. the material is so soft and is the kind of material that won't easily wrinkle. it can easily be dressed up for a night out with wedges and jewelry or dressed down for day with  flats (and maybe eve,Shorts
1,I love these shorts. would buy them in every color! the colors are all fabulous and the fit is great too. not too short  not too tight. very soft comfy feel.,Shorts
1,I got these in black and i had tried on the gray in the store  they run small at the waist. i usually wear xs or small  but i ordered a medium. they are very comfortable on a warm day. they look great with a loose  tucked in blouse or tee. the down side is they catch and the lace pulls and gets fuzzy when rubbing against things. i realized this after a day of wear. i haven't washed yet  but plan to hand wash.,Shorts
1,"I bought these shorts in my usual size small (4-6) 38"" around hips/butt. they are a little loose in the butt and hips but i like them that way  especially given the drapey fabric they're made out of. the print is gorgeous  especially at the waistband. you need a cropped top or you need to tuck in your shirt to show it off. the red is a true bright red but beautiful. the waistband has a functional drawstring. i suspect they will need careful washing and line drying. i would not put these in a dry",Shorts
1,This romper is so dang cute. i normally wear a m/l or 10/12. i took a medium in this though either size would probably have worked depending how loose you like it. it's not too sheer and the shorts aren't too short (i'm 5'9). my only complaint is the front toe came off on one side as i was trying it on  an easy fix but still it should come off that easy.,Shorts
1,Fell in love with this romper online  but since a few reviewers mentioned it ran large  i wanted to try it on in the store. this romper is even better in person! extremely flattering  delicate details and lined! it's adorable! i am glad i tried it on in the store. i am usually a size 6/medium  but the small worked better for me. i know this will be a staple of mine all spring and summer.,Shorts
-1,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,Skirts
-1,I thought this skirt would fit just over the knee with a nice flowy build. instead it fit rather baggy and was longer than i expected. i felt dowdy in it.,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,"I absolutely loved the patterns and colors of this skirt  if only the cut wasn't so odd. the sides of the skirt ""wing out"" for a very distracting and unflattering look. the stiff  felt-like quality of the material only makes matters worse. in that respect  the model photos are not at all accurate. it also runs large. i had to go down one full size.",Skirts
-1,This skirt looks/lays exactly like the photo. i bought a size small and i usually wear a size 4. it was maybe a smidge big  but nothing that affected the look of the skirt. the material reminded me of felt/wool mixed together  almost like sunday school felt cut outs (but stiffer) (not a fan).. i was underwhelmed - it looked plain and simple  and the color washed me out. definitely not worth the price (for me anyways). good luck!,Skirts
-1,This was disappointing to me. i love how this looks on the model. unfortunately it made me look huge. it was all bunched up after i buttoned and put it on. i didn't find it was tts  i am a 10 m and got the m. it was too tight in the waist. before i'd even put it on  i noticed the waist looked very small. i don't even think the sizing issue caused the material bunching. it's like the buttons didn't match up or something.,Skirts
-1,This skirt is very pretty  but not only does it run small but only a small portion of the waistband is elasticized  so there's very little stretch. for those of us with a significant difference in our waist and hip measurements  there's no way to get this skirt on past the hips.,Skirts
-1,Loved this online  but the xs was too big and the material was too bulky.,Skirts
-1,"I am 5'8""  140lbs  pear-shaped. i ordered the s and it fit perfectly  just skimming the floor. the material is a beautiful gauzy metallic material that is lightweight with a beautiful drape and wonderful sorbet-inspired colors. the waistband is elasticized but not elastic  and there is no unflattering poofing  which can happen with skirts like this. the flaw  however  is in the decision to only half-line this skirt with an off-white jersey material. the half-lining isn't horrible but i found it",Skirts
0,The material is beautiful and as others said its a bit fuller than one might think. i am returning because it's high waisted with a thick elastic waist band. not my style - i suppose it would work with a thick belt. as i said its beautiful - just not my style.,Skirts
0,This skirt was cute on  but not particularly flattering. i thought the denim was a little too stiff. typically  a-lines are flattering on my figure  but this was a miss.,Skirts
0,Size up i was surprised that the fit was small i always seem to wear a 6 in retailer pencil skirts this was tight!,Skirts
0,There is nothing special about this skirt. it's plain and incredibly dowdy looking. long and wide. i am usually between a small and medium. after reading the other review that said the waist ran small i went with a medium. it fit fine in the waist/hips.,Skirts
0,So i was super excited to get this skirt  unfortunately it's not what i thought it would be. the color is much different then what pictured  it has bronze threading and the black on the picture is more gray in real life. the material isn't so great easier  i thought it would be thicker but instead it's pretty thin and wrinkles easy. the design is very cute and it is a flattering shape but the material is just too poor for me to give this a good rating. i wouldn't say it's itchy like the other re,Skirts
0,I love the look and fabric of this skirt. it also falls at a very nice  flattering length around the knee. what did not work for me was the waist. the stretchy waist looked cheap  and i do not have a flat stomach  so it made me look like i have a muffin top! i bet it would look great if you have a flat stomach.,Skirts
0,I had to return this because the lining is super short and uneven. its shorter in the back and falls weird. i love the color even better than the picture. but quality is lacking for this high price. i ordered the 4 petite and it fit but the elastic waist shows any bump in your tummy too. bummer,Skirts
0,Just didn't look as cute on me as the pics online. the color blocking was kind of odd actually. returning.,Skirts
0,"Just didnt like the fit. it ""puffed out"" in front  so that wasnt very flattering. i have an hourglass shape  and this was not a good fit for me.",Skirts
1,"I bought the skirt in green in size 6 (i am 5'4"" and 143 lbs). it fit very well and was very flattering and the length was perfect. i can see myself wearing it a lot this spring and in summer.",Skirts
1,When i got this skirt i figured it was a muted sweater skirt. what i got was a much fancier sparkly sweater skirt. the blue is more of a bright sparkly teal and gold thread is woven throughout. oh my it's spectacular. really beautiful.,Skirts
1,I ordered my usual 0p  and this skirt seemed a little long for me. the 00p might also have fit if higher on the waist  as it hung a little  so in that sense  if you prefer higher waisted skirts  you can size down (i am 115 lbs  26.5-27 in waist). the cut is nice and does flare out  but the one i received was folded and you could see the folds... so it didn't do the skirt justice. the top layer is almost off white  while the under skirt is pink  so that is a nice contrast. the appliquã© is pretty,Skirts
1,"This skirt is stunning. like the other reviewer  i believe this is probably the most beautiful thing in my closet. the colors are just striking. it is also flattering - i find some skirts can kind of pouf out around the hips and add bulk  this one lays nice and flat and looks great. the material is very soft and simple and i love the frayed edges at the bottom. i am just between 5""3"" and 5'4"" and weigh 112 lbs; i took an xs and it fits perfectly  so it seems true to size. only thing  if you are",Skirts
1,Great quality and works in many ways! highly recommend.,Skirts
1,Love the look  beautiful color  great length.  but with many of retailer's lace skirts  dresses and shirts the zipper did not eat to cooperate.,Skirts
1,Very adorable skirt.  looks just like in the picture.  can be dressed up or down.  unfortunately  the shirt shown with it is a little too short but a longer shirt that can be tucked in will be very cute.,Skirts
1,I agree with the previous review that this skirt definitely runs small. i am normally a size 4 with rooms but this size 4 was very tight. i decided not to go through the trouble of exchanging and to keep it. my boyfriend seems to like the style more than i do so that's a good thing :),Skirts
1,I found my experience odering the moon lake maxi skirt very easy. i received the skirt in a timely manner and am very happy with my purchase.,Skirts
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
